"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"04/09/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",120,40.613724029,-74.084820045,"(40.613724029, -74.084820045)",396,"537-543 Targee St, Staten Island, NY 10304, USA","537-543","Targee Street","Park Hill","Staten Island","Richmond County","New York","United States","10304",NA,NA,NA
"04/20/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",77,40.671002737,-73.954954802,"(40.671002737, -73.954954802)",397,"1528 Bedford Ave, Brooklyn, NY 11216, USA","1528","Bedford Avenue","Crown Heights","Brooklyn","Kings County","New York","United States","11216",NA,NA,NA
"02/13/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.810275452,-73.925621548,"(40.810275452, -73.925621548)",398,"331 E 138th St, Bronx, NY 10454, USA","331","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"02/20/2015","DANGEROUS DRUGS","FELONY","BRONX",44,40.826284877,-73.920707634,"(40.826284877, -73.920707634)",399,"234-236 E 161st St, Bronx, NY 10451, USA","234-236","East 161st Street","Fleetwood - Concourse Village","Bronx","Bronx County","New York","United States","10451","3543",NA,NA
"12/27/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",79,40.690505869,-73.959005521,"(40.690505869, -73.959005521)",400,"455 Dekalb Ave, Brooklyn, NY 11205, USA","455","Dekalb Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11205",NA,NA,NA
"12/24/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",42,40.835353281,-73.884750439,"(40.835353281, -73.884750439)",401,"1690 Longfellow Ave, Bronx, NY 10460, USA","1690","Longfellow Avenue","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"02/28/2015","FELONY ASSAULT","FELONY","BRONX",41,40.821931932,-73.899778736,"(40.821931932, -73.899778736)",402,"861-887 E 163rd St, Bronx, NY 10459, USA","861-887","East 163rd Street","Woodstock","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"11/23/2015","CRIMINAL TRESPASS","MISDEMEANOR","BROOKLYN",67,40.657838306,-73.923019894,"(40.657838306, -73.923019894)",403,"321-323 E 92nd St, Brooklyn, NY 11212, USA","321-323","East 92nd Street","East Flatbush","Brooklyn","Kings County","New York","United States","11212","1246",NA,NA
"08/01/2015","BURGLARY","FELONY","BROOKLYN",90,40.704299235,-73.936758214,"(40.704299235, -73.936758214)",404,"201 Moore St, Brooklyn, NY 11206, USA","201","Moore Street","East Williamsburg","Brooklyn","Kings County","New York","United States","11206",NA,NA,NA
"06/02/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",24,40.798169399,-73.970222398,"(40.798169399, -73.970222398)",405,"249-251 W 101st St, New York, NY 10025, USA","249-251","West 101st Street","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"06/20/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",34,40.849621954,-73.931697014,"(40.849621954, -73.931697014)",406,"341-351 Audubon Ave, New York, NY 10033, USA","341-351","Audubon Avenue","Fort George","Manhattan","New York County","New York","United States","10033",NA,"New York",NA
"09/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","STATEN ISLAND",122,40.569611937,-74.108156629,"(40.569611937, -74.108156629)",407,"465 New Dorp Ln, Staten Island, NY 10306, USA","465","New Dorp Lane","New Dorp Beach","Staten Island","Richmond County","New York","United States","10306",NA,NA,NA
"02/05/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",5,40.71918772,-74.001581528,"(40.71918772, -74.001581528)",408,"277 Canal St, New York, NY 10013, USA","277","Canal Street","Lower Manhattan","Manhattan","New York County","New York","United States","10013","3559","New York",NA
"05/14/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",18,40.763976222,-73.973241135,"(40.763976222, -73.973241135)",409,"764 5th Ave, New York, NY 10019, USA","764","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10019",NA,"New York",NA
"09/04/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",32,40.814113161,-73.940855365,"(40.814113161, -73.940855365)",410,"100 W 135th St, New York, NY 10037, USA","100","West 135th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10037",NA,"New York",NA
"05/06/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",28,40.798146087,-73.950357672,"(40.798146087, -73.950357672)",411,"1-63 W 111th St, New York, NY 10026, USA","1-63","West 111th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10026",NA,"New York",NA
"10/27/2015","GRAND LARCENY","FELONY","QUEENS",113,40.692074619,-73.765396846,"(40.692074619, -73.765396846)",412,"116-98 Newburg St, St. Albans, NY 11412, USA","116-98","Newburg Street","St. Albans","Queens","Queens County","New York","United States","11412","3038",NA,NA
"03/31/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",78,40.684461543,-73.97775121,"(40.684461543, -73.97775121)",413,"124 Flatbush Ave, Brooklyn, NY 11217, USA","124","Flatbush Avenue",NA,"Brooklyn","Kings County","New York","United States","11217",NA,NA,NA
"07/13/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",115,40.756567585,-73.875931534,"(40.756567585, -73.875931534)",414,"92-1-92-41 Northern Blvd, Jackson Heights, NY 11372, USA","92-1-92-41","Northern Boulevard","Jackson Heights","Queens","Queens County","New York","United States","11372",NA,NA,NA
"04/22/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",20,40.774237779,-73.982100724,"(40.774237779, -73.982100724)",415,"1976 Broadway, New York, NY 10023, USA","1976","Broadway","Upper West Side","Manhattan","New York County","New York","United States","10023","5903","New York",NA
"03/22/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.863291107,-73.889806842,"(40.863291107, -73.889806842)",416,"384-398 E 194th St, Bronx, NY 10458, USA","384-398","East 194th Street","Fordham Manor","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"12/21/2015","GRAND LARCENY","FELONY","QUEENS",114,40.756777905,-73.930153489,"(40.756777905, -73.930153489)",417,"30-9-30-13 36th Ave, Astoria, NY 11106, USA","30-9-30-13","36th Avenue","Astoria","Queens","Queens County","New York","United States","11106",NA,NA,NA
"05/08/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",6,40.735211323,-73.991691398,"(40.735211323, -73.991691398)",418,"10 Union Square W, New York, NY 10003, USA","10","Union Square West","Midtown","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"06/30/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",67,40.651073938,-73.944773083,"(40.651073938, -73.944773083)",419,"3501 Bob Marley Blvd, Brooklyn, NY 11203, USA","3501","Bob Marley Boulevard","East Flatbush","Brooklyn","Kings County","New York","United States","11203",NA,NA,NA
"01/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",73,40.666601137,-73.903191422,"(40.666601137, -73.903191422)",420,"317 Powell St, Brooklyn, NY 11212, USA","317","Powell Street","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"07/23/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",18,40.758232371,-73.977430585,"(40.758232371, -73.977430585)",421,"610-618 5th Ave, New York, NY 10020, USA","610-618","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10020",NA,"New York",NA
"08/23/2015","HARRASSMENT 2","VIOLATION","QUEENS",106,40.686712349,-73.826320333,"(40.686712349, -73.826320333)",422,"103-25-103-27 117th St, South Richmond Hill, NY 11419, USA","103-25-103-27","117th Street","South Richmond Hill","Queens","Queens County","New York","United States","11419","1917",NA,NA
"08/09/2015","HARRASSMENT 2","VIOLATION","STATEN ISLAND",122,40.587910796,-74.103008888,"(40.587910796, -74.103008888)",423,"1738 Richmond Rd, Staten Island, NY 10306, USA","1738","Richmond Road","Todt Hill","Staten Island","Richmond County","New York","United States","10306",NA,NA,NA
"05/08/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",44,40.829907861,-73.924743205,"(40.829907861, -73.924743205)",424,"943-999 River Ave, Bronx, NY 10452, USA","943-999","River Avenue","Concourse","Bronx","Bronx County","New York","United States","10452","9497",NA,NA
"11/20/2015","GRAND LARCENY","FELONY","MANHATTAN",17,40.750472838,-73.976761906,"(40.750472838, -73.976761906)",425,"355-363 Lexington Ave, New York, NY 10017, USA","355-363","Lexington Avenue","Midtown","Manhattan","New York County","New York","United States","10017",NA,"New York",NA
"08/26/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",113,40.67690003,-73.771503385,"(40.67690003, -73.771503385)",426,"170-12 130th Ave, Jamaica, NY 11434, USA","170-12","130th Avenue","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"05/01/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",9,40.723588965,-73.982305535,"(40.723588965, -73.982305535)",427,"55-69 Avenue B, New York, NY 10009, USA","55-69","Avenue B","Lower Manhattan","Manhattan","New York County","New York","United States","10009",NA,"New York",NA
"05/30/2015","FELONY ASSAULT","FELONY","STATEN ISLAND",121,40.634261129,-74.159278534,"(40.634261129, -74.159278534)",428,"88 Bush Ave, Staten Island, NY 10303, USA","88","Bush Avenue","Mariners Harbor","Staten Island","Richmond County","New York","United States","10303",NA,NA,NA
"03/10/2015","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN",30,40.82898688,-73.946667017,"(40.82898688, -73.946667017)",429,"535 W 150th St, New York, NY 10031, USA","535","West 150th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10031",NA,"New York",NA
"11/07/2015","ROBBERY","FELONY","BROOKLYN",75,40.682752403,-73.891976434,"(40.682752403, -73.891976434)",430,"241-265 Highland Blvd, Brooklyn, NY 11207, USA","241-265","Highland Boulevard","Cypress Hills","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"12/11/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","STATEN ISLAND",122,40.594288464,-74.110274231,"(40.594288464, -74.110274231)",431,"730-738 Todt Hill Rd, Staten Island, NY 10304, USA","730-738","Todt Hill Road",NA,"Staten Island","Richmond County","New York","United States","10304","1327",NA,NA
"07/28/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",62,40.615643468,-73.992048457,"(40.615643468, -73.992048457)",432,"1839 70th St, Brooklyn, NY 11204, USA","1839","70th Street","Bensonhurst","Brooklyn","Kings County","New York","United States","11204","5305",NA,NA
"05/13/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.846694332,-73.893206578,"(40.846694332, -73.893206578)",433,"1961-1971 Arthur Ave, Bronx, NY 10457, USA","1961-1971","Arthur Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","4701",NA,NA
"12/29/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",13,40.740160295,-73.994808634,"(40.740160295, -73.994808634)",434,"615 6th Ave, New York, NY 10011, USA","615","6th Avenue","Midtown","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"04/07/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.846791676,-73.907389381,"(40.846791676, -73.907389381)",435,"1804 Weeks Ave, Bronx, NY 10457, USA","1804","Weeks Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA,NA
"08/13/2015","GRAND LARCENY","FELONY","MANHATTAN",5,40.713028411,-74.004174928,"(40.713028411, -74.004174928)",436,"2-18 Centre St, New York, NY 10007, USA","2-18","Centre Street","Lower Manhattan","Manhattan","New York County","New York","United States","10007",NA,"New York",NA
"02/16/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",23,40.791240623,-73.944924059,"(40.791240623, -73.944924059)",437,"1912 3rd Ave, New York, NY 10029, USA","1912","3rd Avenue","East Harlem","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"07/03/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.75619167,-73.986256492,"(40.75619167, -73.986256492)",438,"1471 Broadway, New York, NY 10036, USA","1471","Broadway","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"02/12/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",62,40.602633302,-73.994952566,"(40.602633302, -73.994952566)",439,"2143-2145 86th St, Brooklyn, NY 11214, USA","2143-2145","86th Street","Bensonhurst","Brooklyn","Kings County","New York","United States","11214","3205",NA,NA
"03/10/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.866012164,-73.867339484,"(40.866012164, -73.867339484)",440,"2714 White Plains Rd, Bronx, NY 10467, USA","2714","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"04/24/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",5,40.714392617,-73.998046328,"(40.714392617, -73.998046328)",441,"7 Doyers St, New York, NY 10013, USA","7","Doyers Street","Lower Manhattan","Manhattan","New York County","New York","United States","10013",NA,"New York",NA
"08/05/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",75,40.655959825,-73.894081348,"(40.655959825, -73.894081348)",442,"145 Louisiana Ave, Brooklyn, NY 11207, USA","145","Louisiana Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"09/25/2015","THEFT-FRAUD","FELONY","MANHATTAN",19,40.781640008,-73.945903325,"(40.781640008, -73.945903325)",443,"1797 1st Avenue, New York, NY 10128, USA","1797","1st Avenue","Yorkville","Manhattan","New York County","New York","United States","10128",NA,"New York",NA
"03/13/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",28,40.806273836,-73.951800108,"(40.806273836, -73.951800108)",444,"225 W 120th St, New York, NY 10027, USA","225","West 120th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"11/08/2015","ROBBERY","FELONY","BROOKLYN",75,40.661738141,-73.883302265,"(40.661738141, -73.883302265)",445,"2145 Linden Blvd, Brooklyn, NY 11207, USA","2145","Linden Boulevard","East New York","Brooklyn","Kings County","New York","United States","11207","7507",NA,NA
"09/14/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",18,40.75818313,-73.978286077,"(40.75818313, -73.978286077)",446,"11-15 W 49th St, New York, NY 10020, USA","11-15","West 49th Street","Midtown","Manhattan","New York County","New York","United States","10020","2206","New York",NA
"10/05/2015","GRAND LARCENY","FELONY","BRONX",40,40.816980584,-73.921152255,"(40.816980584, -73.921152255)",447,"305-315 E 149th St, Bronx, NY 10451, USA","305-315","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"05/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",104,40.71974887,-73.910902868,"(40.71974887, -73.910902868)",448,"58-1 Grand Ave, Maspeth, NY 11378, USA","58-1","Grand Avenue","Maspeth","Queens","Queens County","New York","United States","11378",NA,NA,NA
"05/20/2015","DANGEROUS WEAPONS","FELONY","QUEENS",115,40.756567585,-73.875931534,"(40.756567585, -73.875931534)",449,"92-1-92-41 Northern Blvd, Jackson Heights, NY 11372, USA","92-1-92-41","Northern Boulevard","Jackson Heights","Queens","Queens County","New York","United States","11372",NA,NA,NA
"09/02/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","STATEN ISLAND",120,40.637141878,-74.082025014,"(40.637141878, -74.082025014)",450,"41-45 Brook St, Staten Island, NY 10301, USA","41-45","Brook Street","St. George","Staten Island","Richmond County","New York","United States","10301","2903",NA,NA
"07/15/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",105,40.654749494,-73.746563747,"(40.654749494, -73.746563747)",451,"238-1-238-99 148th Rd, Rosedale, NY 11422, USA","238-1-238-99","148th Road","Rosedale","Queens","Queens County","New York","United States","11422",NA,NA,NA
"05/17/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",60,40.574627929,-73.991970544,"(40.574627929, -73.991970544)",452,"2933-2941 W 25th St, Brooklyn, NY 11224, USA","2933-2941","West 25th Street","Coney Island","Brooklyn","Kings County","New York","United States","11224","2215",NA,NA
"04/09/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS",113,40.679980738,-73.776233907,"(40.679980738, -73.776233907)",453,"167-0-167-2 Baisley Blvd, Jamaica, NY 11434, USA","167-0-167-2","Baisley Boulevard","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"01/25/2015","CRIMINAL TRESPASS","MISDEMEANOR","BROOKLYN",71,40.668731148,-73.929737415,"(40.668731148, -73.929737415)",454,"1159 Eastern Pkwy, Brooklyn, NY 11213, USA","1159","Eastern Parkway","Crown Heights","Brooklyn","Kings County","New York","United States","11213",NA,NA,NA
"04/08/2015","HARRASSMENT 2","VIOLATION","QUEENS",109,40.78632983,-73.779335964,"(40.78632983, -73.779335964)",455,"15-70-15-72 Bell Blvd, Bayside, NY 11360, USA","15-70-15-72","Bell Boulevard","Bayside","Queens","Queens County","New York","United States","11360","1230",NA,NA
"11/17/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS",113,40.679980738,-73.776233907,"(40.679980738, -73.776233907)",456,"167-0-167-2 Baisley Blvd, Jamaica, NY 11434, USA","167-0-167-2","Baisley Boulevard","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"10/20/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",20,40.770741681,-73.987379899,"(40.770741681, -73.987379899)",457,"1-17 Amsterdam Ave, New York, NY 10023, USA","1-17","Amsterdam Avenue","Upper West Side","Manhattan","New York County","New York","United States","10023","7408","New York",NA
"09/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",109,40.778043902,-73.778143008,"(40.778043902, -73.778143008)",458,"211-47-211-51 26th Ave, Bayside, NY 11360, USA","211-47-211-51","26th Avenue","Bayside","Queens","Queens County","New York","United States","11360","2492",NA,NA
"03/09/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",61,40.587255952,-73.931680923,"(40.587255952, -73.931680923)",459,"2702-2754 Knapp St, Brooklyn, NY 11235, USA","2702-2754","Knapp Street","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11235",NA,NA,NA
"02/23/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",110,40.742393276,-73.854471421,"(40.742393276, -73.854471421)",460,"53-05 108th St, Flushing, NY 11368, USA","53-05","108th Street","Flushing","Queens","Queens County","New York","United States","11368",NA,NA,NA
"12/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",9,40.729490822,-73.987030512,"(40.729490822, -73.987030512)",461,"151 2nd Ave, New York, NY 10003, USA","151","2nd Avenue","Lower Manhattan","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"06/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",7,40.71803315,-73.979745736,"(40.71803315, -73.979745736)",462,"79 Columbia St, New York, NY 10002, USA","79","Columbia Street","Lower East Side","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"06/25/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",22,40.78245186,-73.965878269,"(40.78245186, -73.965878269)",463,"50 85th St Transverse, New York, NY 10128, USA","50","85th Street Transverse","Central Park","Manhattan","New York County","New York","United States","10128",NA,"New York",NA
"03/13/2015","BURGLARY","FELONY","BROOKLYN",81,40.688999611,-73.936246269,"(40.688999611, -73.936246269)",464,"215 Lewis Ave, Brooklyn, NY 11221, USA","215","Lewis Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221","1803",NA,NA
"08/04/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.869122047,-73.89106988,"(40.869122047, -73.89106988)",465,"215 E 197th St, Bronx, NY 10458, USA","215","East 197th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"04/20/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",81,40.691396872,-73.938220059,"(40.691396872, -73.938220059)",466,"859 Lafayette Ave, Brooklyn, NY 11221, USA","859","Lafayette Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221","2256",NA,NA
"04/05/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",1,40.705891923,-74.006396252,"(40.705891923, -74.006396252)",467,"150 Water St, New York, NY 10005, USA","150","Water Street","Lower Manhattan","Manhattan","New York County","New York","United States","10005","1606","New York",NA
"09/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",67,40.650825694,-73.932235683,"(40.650825694, -73.932235683)",468,"447-451 E 48th St, Brooklyn, NY 11203, USA","447-451","East 48th Street","East Flatbush","Brooklyn","Kings County","New York","United States","11203","4315",NA,NA
"04/24/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS",115,40.747399795,-73.886252366,"(40.747399795, -73.886252366)",469,"79-8-79-14 Roosevelt Ave, Jackson Heights, NY 11372, USA","79-8-79-14","Roosevelt Avenue","Jackson Heights","Queens","Queens County","New York","United States","11372","6717",NA,NA
"10/19/2015","FELONY ASSAULT","FELONY","QUEENS",102,40.690501565,-73.846640783,"(40.690501565, -73.846640783)",470,"91-9-91-11 97th St, Woodhaven, NY 11421, USA","91-9-91-11","97th Street","Woodhaven","Queens","Queens County","New York","United States","11421",NA,NA,NA
"02/10/2015","POSSESSION OF STOLEN PROPERTY","FELONY","BROOKLYN",75,40.67312504,-73.887615555,"(40.67312504, -73.887615555)",471,"393 Barbey St, Brooklyn, NY 11207, USA","393","Barbey Street","East New York","Brooklyn","Kings County","New York","United States","11207","3701",NA,NA
"10/23/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS",108,40.739483654,-73.897665424,"(40.739483654, -73.897665424)",472,"46-14 67th St, Flushing, NY 11377, USA","46-14","67th Street","Flushing","Queens","Queens County","New York","United States","11377",NA,NA,NA
"06/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",18,40.756831851,-73.974103073,"(40.756831851, -73.974103073)",473,"301 Park Ave, New York, NY 10022, USA","301","Park Avenue","Midtown","Manhattan","New York County","New York","United States","10022",NA,"New York",NA
"09/30/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.575803739,-74.169812399,"(40.575803739, -74.169812399)",474,"2885 Richmond Ave, Staten Island, NY 10314, USA","2885","Richmond Avenue","Heartland Village","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"08/29/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",52,40.860250233,-73.908986609,"(40.860250233, -73.908986609)",475,"108 W 183rd St, Bronx, NY 10453, USA","108","West 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"06/21/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.753730386,-73.996060026,"(40.753730386, -73.996060026)",476,"438-440 9th Ave, New York, NY 10001, USA","438-440","9th Avenue","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"08/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.882429881,-73.861762856,"(40.882429881, -73.861762856)",477,"739 E 218th St, Bronx, NY 10467, USA","739","East 218th Street","East Bronx","Bronx","Bronx County","New York","United States","10467","5803",NA,NA
"05/06/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",61,40.5857764,-73.953435359,"(40.5857764, -73.953435359)",478,"1513 Voorhies Ave, Brooklyn, NY 11235, USA","1513","Voorhies Avenue","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11235",NA,NA,NA
"04/07/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN",84,40.701323372,-73.981795711,"(40.701323372, -73.981795711)",479,"211-215 York St, Brooklyn, NY 11201, USA","211-215","York Street",NA,"Brooklyn","Kings County","New York","United States","11201","1509",NA,NA
"12/27/2015","FELONY ASSAULT","FELONY","BROOKLYN",66,40.641887554,-73.979260779,"(40.641887554, -73.979260779)",480,"503-505 McDonald Ave, Brooklyn, NY 11218, USA","503-505","McDonald Avenue","Borough Park","Brooklyn","Kings County","New York","United States","11218",NA,NA,NA
"03/31/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",106,40.677258911,-73.826042113,"(40.677258911, -73.826042113)",481,"112-11-112-13 Rockaway Blvd, South Ozone Park, NY 11420, USA","112-11-112-13","Rockaway Boulevard","South Ozone Park","Queens","Queens County","New York","United States","11420",NA,NA,NA
"10/22/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",23,40.794606562,-73.946839022,"(40.794606562, -73.946839022)",482,"1480 Park Ave, New York, NY 10029, USA","1480","Park Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"05/03/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN",71,40.669712381,-73.947731623,"(40.669712381, -73.947731623)",483,"301 New York Ave, Brooklyn, NY 11216, USA","301","New York Avenue","Crown Heights","Brooklyn","Kings County","New York","United States","11216",NA,NA,NA
"09/09/2015","GRAND LARCENY","FELONY","BRONX",49,40.86544894,-73.866852524,"(40.86544894, -73.866852524)",484,"709-711 Allerton Ave, Bronx, NY 10467, USA","709-711","Allerton Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467","8217",NA,NA
"12/05/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",69,40.647015975,-73.90850991,"(40.647015975, -73.90850991)",485,"911-913 E 94th St, Brooklyn, NY 11236, USA","911-913","East 94th Street","Canarsie","Brooklyn","Kings County","New York","United States","11236","2038",NA,NA
"02/19/2015","BURGLARY","FELONY","MANHATTAN",7,40.720416678,-73.987248731,"(40.720416678, -73.987248731)",486,"145 Essex St, New York, NY 10002, USA","145","Essex Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"02/26/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",24,40.797567655,-73.967810026,"(40.797567655, -73.967810026)",487,"852 Amsterdam Ave, New York, NY 10025, USA","852","Amsterdam Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"11/28/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",106,40.682395545,-73.840079375,"(40.682395545, -73.840079375)",488,"103-39-103-41 101st St, Ozone Park, NY 11417, USA","103-39-103-41","101st Street","Ozone Park","Queens","Queens County","New York","United States","11417","1707",NA,NA
"06/13/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND",120,40.631648938,-74.117527079,"(40.631648938, -74.117527079)",489,"99-103 Seneca St, Staten Island, NY 10310, USA","99-103","Seneca Street","West Brighton","Staten Island","Richmond County","New York","United States","10310","2333",NA,NA
"10/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",104,40.714864402,-73.902244762,"(40.714864402, -73.902244762)",490,"60-19-60-21 61st St, Maspeth, NY 11378, USA","60-19-60-21","61st Street","Maspeth","Queens","Queens County","New York","United States","11378","3519",NA,NA
