"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"01/31/2015","BURGLARY","FELONY","QUEENS",102,40.686203268,-73.842590636,"(40.686203268, -73.842590636)",5247,"100-0-100-98 100th St, Ozone Park, NY 11416, USA","100-0-100-98","100th Street","Ozone Park","Queens","Queens County","New York","United States","11416",NA,NA,NA
"07/11/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",48,40.859882651,-73.893217937,"(40.859882651, -73.893217937)",5248,"2457 Webster Ave, Bronx, NY 10458, USA","2457","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","5508",NA,NA
"09/05/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND",120,40.63750259,-74.084237746,"(40.63750259, -74.084237746)",5249,"162 Corson Ave, Staten Island, NY 10301, USA","162","Corson Avenue","St. George","Staten Island","Richmond County","New York","United States","10301","2943",NA,NA
"07/17/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",10,40.759711074,-73.99356177,"(40.759711074, -73.99356177)",5250,"437 W 43rd St, New York, NY 10036, USA","437","West 43rd Street","Midtown","Manhattan","New York County","New York","United States","10036","5302","New York",NA
"08/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",88,40.683047491,-73.964778963,"(40.683047491, -73.964778963)",5251,"957 Fulton St, Brooklyn, NY 11238, USA","957","Fulton Street","Clinton Hill","Brooklyn","Kings County","New York","United States","11238","2346",NA,NA
"06/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",61,40.598818915,-73.967063205,"(40.598818915, -73.967063205)",5252,"2111-2115 E 5th St, Brooklyn, NY 11223, USA","2111-2115","East 5th Street","Gravesend","Brooklyn","Kings County","New York","United States","11223","4038",NA,NA
"10/31/2015","DANGEROUS WEAPONS","FELONY","STATEN ISLAND",120,40.636560937,-74.088153047,"(40.636560937, -74.088153047)",5253,"17 Pine St, Staten Island, NY 10301, USA","17","Pine Street","Tompkinsville","Staten Island","Richmond County","New York","United States","10301","2827",NA,NA
"04/18/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.829087545,-73.9135063,"(40.829087545, -73.9135063)",5254,"1063 Teller Ave, Bronx, NY 10456, USA","1063","Teller Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","5938",NA,NA
"06/05/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",73,40.65734574,-73.903197645,"(40.65734574, -73.903197645)",5255,"41-65 New Lots Ave, Brooklyn, NY 11212, USA","41-65","New Lots Avenue","Brownsville","Brooklyn","Kings County","New York","United States","11212","6932",NA,NA
"10/14/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.832015678,-73.896283639,"(40.832015678, -73.896283639)",5256,"781 Jennings St, Bronx, NY 10459, USA","781","Jennings Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"11/09/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",70,40.643549291,-73.954594977,"(40.643549291, -73.954594977)",5257,"2461-2463 Bedford Ave, Brooklyn, NY 11226, USA","2461-2463","Bedford Avenue","Flatbush - Ditmas Park","Brooklyn","Kings County","New York","United States","11226","6214",NA,NA
"07/18/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",70,40.62946572,-73.971468523,"(40.62946572, -73.971468523)",5258,"770 Ocean Pkwy, Brooklyn, NY 11230, USA","770","Ocean Parkway","Midwood","Brooklyn","Kings County","New York","United States","11230",NA,NA,NA
"05/09/2015","FORGERY","FELONY","MANHATTAN",19,40.778188889,-73.956546826,"(40.778188889, -73.956546826)",5259,"1248 Lexington Ave, New York, NY 10028, USA","1248","Lexington Avenue","Upper East Side","Manhattan","New York County","New York","United States","10028",NA,"New York",NA
"07/31/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN",23,40.795814831,-73.937101065,"(40.795814831, -73.937101065)",5260,"322-330 E 115th St, New York, NY 10029, USA","322-330","East 115th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"05/11/2015","ADMINISTRATIVE CODE","MISDEMEANOR","BROOKLYN",67,40.653227933,-73.912696361,"(40.653227933, -73.912696361)",5261,"631 E 96th St, Brooklyn, NY 11236, USA","631","East 96th Street","East Flatbush","Brooklyn","Kings County","New York","United States","11236","1331",NA,NA
"03/23/2015","BURGLARY","FELONY","STATEN ISLAND",120,40.632398051,-74.097179771,"(40.632398051, -74.097179771)",5262,"806 Brighton Ave, Staten Island, NY 10301, USA","806","Brighton Avenue","West Brighton","Staten Island","Richmond County","New York","United States","10301","2707",NA,NA
"07/09/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",77,40.671709593,-73.935022701,"(40.671709593, -73.935022701)",5263,"1315 Sterling Pl, Brooklyn, NY 11213, USA","1315","Sterling Place","Crown Heights","Brooklyn","Kings County","New York","United States","11213","2815",NA,NA
"01/16/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.749733638,-73.989675685,"(40.749733638, -73.989675685)",5264,"125-131 West 33rd Street, New York, NY 10001, USA","125-131","West 33rd Street","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"03/02/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",44,40.832024899,-73.917958064,"(40.832024899, -73.917958064)",5265,"1098-1116 Sheridan Ave, Bronx, NY 10456, USA","1098-1116","Sheridan Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","4903",NA,NA
"03/13/2015","GRAND LARCENY","FELONY","MANHATTAN",6,40.740270052,-74.005865476,"(40.740270052, -74.005865476)",5266,"29 9th Ave, New York, NY 10014, USA","29","9th Avenue","Lower Manhattan","Manhattan","New York County","New York","United States","10014","1205","New York",NA
"06/02/2015","GRAND LARCENY","FELONY","QUEENS",105,40.650865243,-73.730700102,"(40.650865243, -73.730700102)",5267,"258-1-258-17 Craft Ave, Rosedale, NY 11422, USA","258-1-258-17","Craft Avenue","Rosedale","Queens","Queens County","New York","United States","11422","3028",NA,NA
"05/17/2015","FORGERY","FELONY","QUEENS",115,40.750318325,-73.861928724,"(40.750318325, -73.861928724)",5268,"39-7-39-9 104th St, Corona, NY 11368, USA","39-7-39-9","104th Street","Corona","Queens","Queens County","New York","United States","11368",NA,NA,NA
"11/05/2015","BURGLARY","FELONY","MANHATTAN",33,40.843677152,-73.94216635,"(40.843677152, -73.94216635)",5269,"700-720 W 170th St, New York, NY 10032, USA","700-720","West 170th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10032",NA,"New York",NA
"05/18/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",70,40.651191323,-73.96389843,"(40.651191323, -73.96389843)",5270,"1719 Caton Ave, Brooklyn, NY 11226, USA","1719","Caton Avenue","Flatbush - Ditmas Park","Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"12/08/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",46,40.847430149,-73.909531859,"(40.847430149, -73.909531859)",5271,"111-115 Henwood Pl, Bronx, NY 10453, USA","111-115","Henwood Place","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"06/30/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS",113,40.679980738,-73.776233907,"(40.679980738, -73.776233907)",5272,"167-0-167-2 Baisley Blvd, Jamaica, NY 11434, USA","167-0-167-2","Baisley Boulevard","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"11/28/2015","GRAND LARCENY","FELONY","BROOKLYN",88,40.688448907,-73.963824172,"(40.688448907, -73.963824172)",5273,"301-305 Lafayette Ave, Brooklyn, NY 11238, USA","301-305","Lafayette Avenue","Clinton Hill","Brooklyn","Kings County","New York","United States","11238",NA,NA,NA
"05/05/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",101,40.594531072,-73.761868727,"(40.594531072, -73.761868727)",5274,"147-199 Beach 29th St, Far Rockaway, NY 11691, USA","147-199","Beach 29th Street","Far Rockaway","Queens","Queens County","New York","United States","11691","2038",NA,NA
"07/16/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.618913535,-74.15833779,"(40.618913535, -74.15833779)",5275,"187 Jules Dr, Staten Island, NY 10314, USA","187","Jules Drive","Graniteville","Staten Island","Richmond County","New York","United States","10314","1412",NA,NA
"03/17/2015","THEFT-FRAUD","FELONY","MANHATTAN",33,40.843828558,-73.937749605,"(40.843828558, -73.937749605)",5276,"1248-1250 St Nicholas Ave, New York, NY 10032, USA","1248-1250","Saint Nicholas Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10032",NA,"New York",NA
"08/15/2015","HARRASSMENT 2","VIOLATION","BRONX",41,40.81903532,-73.901885808,"(40.81903532, -73.901885808)",5277,"780-782 Prospect Ave, Bronx, NY 10455, USA","780-782","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","1808",NA,NA
"03/19/2015","HARRASSMENT 2","VIOLATION","BRONX",41,40.814612305,-73.903637247,"(40.814612305, -73.903637247)",5278,"645-653 Prospect Ave, Bronx, NY 10455, USA","645-653","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","3357",NA,NA
"07/18/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",72,40.648997405,-74.01524868,"(40.648997405, -74.01524868)",5279,"247 49th St, Brooklyn, NY 11220, USA","247","49th Street","Sunset Park","Brooklyn","Kings County","New York","United States","11220","1708",NA,NA
"03/25/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS",105,40.664369248,-73.749987557,"(40.664369248, -73.749987557)",5280,"143-58-143-62 228th St, Springfield Gardens, NY 11413, USA","143-58-143-62","228th Street","Springfield Gardens","Queens","Queens County","New York","United States","11413","3653",NA,NA
"02/16/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.88367976,-73.833450905,"(40.88367976, -73.833450905)",5281,"3555 Bivona St, Bronx, NY 10475, USA","3555","Bivona Street","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA,NA
"05/11/2015","CRIMINAL TRESPASS","MISDEMEANOR","MANHATTAN",32,40.810979844,-73.949022325,"(40.810979844, -73.949022325)",5282,"241-247 Lloyd E Dickens Pl, New York, NY 10027, USA","241-247","Lloyd E Dickens Place","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"08/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",83,40.683816417,-73.906559281,"(40.683816417, -73.906559281)",5283,"75 Granite St, Brooklyn, NY 11207, USA","75","Granite Street","Bushwick","Brooklyn","Kings County","New York","United States","11207","1606",NA,NA
"09/05/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",81,40.687970027,-73.922361305,"(40.687970027, -73.922361305)",5284,"845A Madison St, Brooklyn, NY 11221, USA","845A","Madison Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221",NA,NA,NA
"03/26/2015","HARRASSMENT 2","VIOLATION","STATEN ISLAND",120,40.637167857,-74.076180885,"(40.637167857, -74.076180885)",5285,"205 Bay St, Staten Island, NY 10301, USA","205","Bay Street","Tompkinsville","Staten Island","Richmond County","New York","United States","10301",NA,NA,NA
"06/07/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",32,40.81756739,-73.938232997,"(40.81756739, -73.938232997)",5286,"624 Esplanade Gardens Plaza, New York, NY 10037, USA","624","Esplanade Gardens Plaza","Upper Manhattan","Manhattan","New York County","New York","United States","10037",NA,"New York",NA
"03/04/2015","GRAND LARCENY","FELONY","MANHATTAN",13,40.741738161,-73.989449574,"(40.741738161, -73.989449574)",5287,"190-200 5th Ave, New York, NY 10010, USA","190-200","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10010",NA,"New York",NA
"03/27/2015","GRAND LARCENY","FELONY","QUEENS",104,40.702195038,-73.887721632,"(40.702195038, -73.887721632)",5288,"71-24-71-26 66th Pl, Glendale, NY 11385, USA","71-24-71-26","66th Place","Glendale","Queens","Queens County","New York","United States","11385","7048",NA,NA
"10/02/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",109,40.753223211,-73.792933753,"(40.753223211, -73.792933753)",5289,"172-3-172-21 46th Ave, Flushing, NY 11358, USA","172-3-172-21","46th Avenue","Flushing","Queens","Queens County","New York","United States","11358",NA,NA,NA
"07/12/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.587603573,-74.168009805,"(40.587603573, -74.168009805)",5290,"2465-2485 Richmond Ave, Staten Island, NY 10314, USA","2465-2485","Richmond Avenue","Heartland Village","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"04/08/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",78,40.68336304,-73.974867134,"(40.68336304, -73.974867134)",5291,"625-643 Atlantic Ave, Brooklyn, NY 11217, USA","625-643","Atlantic Avenue",NA,"Brooklyn","Kings County","New York","United States","11217",NA,NA,NA
"10/11/2015","GAMBLING","MISDEMEANOR","MANHATTAN",28,40.799675611,-73.952032431,"(40.799675611, -73.952032431)",5292,"100-112 W 112th St, New York, NY 10026, USA","100-112","West 112th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10026",NA,"New York",NA
"06/23/2015","GRAND LARCENY","FELONY","MANHATTAN",1,40.708529578,-74.007464152,"(40.708529578, -74.007464152)",5293,"97-109 William St, New York, NY 10038, USA","97-109","William Street","Lower Manhattan","Manhattan","New York County","New York","United States","10038",NA,"New York",NA
"03/14/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",75,40.687782652,-73.869864761,"(40.687782652, -73.869864761)",5294,"371 Etna St, Brooklyn, NY 11208, USA","371","Etna Street","Cypress Hills","Brooklyn","Kings County","New York","United States","11208",NA,NA,NA
"03/11/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.853955638,-73.830358763,"(40.853955638, -73.830358763)",5295,"2928-2940 E 196th St, Bronx, NY 10461, USA","2928-2940","East 196th Street","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA,NA
"12/13/2015","BURGLARY","FELONY","BROOKLYN",75,40.67642968,-73.887541488,"(40.67642968, -73.887541488)",5296,"224-226 Jerome St, Brooklyn, NY 11207, USA","224-226","Jerome Street",NA,"Brooklyn","Kings County","New York","United States","11207","3210",NA,NA
"07/13/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",14,40.749755161,-73.985615392,"(40.749755161, -73.985615392)",5297,"32 W 35th St, New York, NY 10001, USA","32","West 35th Street","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"07/13/2015","FRAUDS","MISDEMEANOR","QUEENS",103,40.70284629,-73.812428901,"(40.70284629, -73.812428901)",5298,"139-16-139-20 89th Ave, Jamaica, NY 11435, USA","139-16-139-20","89th Avenue","Jamaica","Queens","Queens County","New York","United States","11435","3203",NA,NA
"10/04/2015","GRAND LARCENY","FELONY","MANHATTAN",17,40.749221209,-73.976639632,"(40.749221209, -73.976639632)",5299,"145 E 39th St, New York, NY 10016, USA","145","East 39th Street","Midtown","Manhattan","New York County","New York","United States","10016","0913","New York",NA
"10/13/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",122,40.579481971,-74.078030257,"(40.579481971, -74.078030257)",5300,"777-799 Seaview Ave, Staten Island, NY 10305, USA","777-799","Seaview Avenue","South Beach","Staten Island","Richmond County","New York","United States","10305","3409",NA,NA
"09/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",94,40.730812585,-73.951591295,"(40.730812585, -73.951591295)",5301,"256 McGuinness Blvd, Brooklyn, NY 11222, USA","256","McGuinness Boulevard","Greenpoint","Brooklyn","Kings County","New York","United States","11222","1809",NA,NA
"11/11/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.826779597,-73.856151342,"(40.826779597, -73.856151342)",5302,"1000 Pugsley Ave, Bronx, NY 10472, USA","1000","Pugsley Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"03/01/2015","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN",30,40.830900119,-73.941368021,"(40.830900119, -73.941368021)",5303,"900 St Nicholas Ave, New York, NY 10032, USA","900","Saint Nicholas Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10032","5239","New York",NA
"04/17/2015","GRAND LARCENY","FELONY","MANHATTAN",18,40.763320339,-73.973717904,"(40.763320339, -73.973717904)",5304,"742 5th Ave, New York, NY 10019, USA","742","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10019","2503","New York",NA
"11/16/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",24,40.796119229,-73.961443369,"(40.796119229, -73.961443369)",5305,"425 Central Park West, New York, NY 10025, USA","425","Central Park West","Central Park","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"06/18/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","BROOKLYN",71,40.659144599,-73.960542179,"(40.659144599, -73.960542179)",5306,"585A Flatbush Ave, Brooklyn, NY 11225, USA","585A","Flatbush Avenue","Prospect Lefferts Gardens","Brooklyn","Kings County","New York","United States","11225",NA,NA,NA
"12/01/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",43,40.836403673,-73.866184268,"(40.836403673, -73.866184268)",5307,"1434-1436 Taylor Ave, Bronx, NY 10460, USA","1434-1436","Taylor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"05/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND",121,40.623226819,-74.149226973,"(40.623226819, -74.149226973)",5308,"974-980 Richmond Ave, Staten Island, NY 10314, USA","974-980","Richmond Avenue","Graniteville","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"08/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",106,40.687215464,-73.817971668,"(40.687215464, -73.817971668)",5309,"106-1-106-99 126th St, South Richmond Hill, NY 11419, USA","106-1-106-99","126th Street","South Richmond Hill","Queens","Queens County","New York","United States","11419",NA,NA,NA
"07/21/2015","BURGLARY","FELONY","BROOKLYN",63,40.626592645,-73.938323273,"(40.626592645, -73.938323273)",5310,"1235 E 39th St, Brooklyn, NY 11210, USA","1235","East 39th Street","Flatlands","Brooklyn","Kings County","New York","United States","11210","4421",NA,NA
"07/26/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",101,40.595428961,-73.762031162,"(40.595428961, -73.762031162)",5311,"211-219 Beach 29th St, Far Rockaway, NY 11691, USA","211-219","Beach 29th Street","Far Rockaway","Queens","Queens County","New York","United States","11691",NA,NA,NA
"07/05/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",60,40.576645978,-73.976480396,"(40.576645978, -73.976480396)",5312,"2951 W 8th St, Brooklyn, NY 11224, USA","2951","West 8th Street","Coney Island","Brooklyn","Kings County","New York","United States","11224",NA,NA,NA
"07/17/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",23,40.785544469,-73.94908152,"(40.785544469, -73.94908152)",5313,"1710-1738 3rd Ave, New York, NY 10029, USA","1710-1738","3rd Avenue",NA,"Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"05/27/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.833937544,-73.929797847,"(40.833937544, -73.929797847)",5314,"1027 Summit Ave, Bronx, NY 10452, USA","1027","Summit Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","5003",NA,NA
"08/07/2015","BURGLARY","FELONY","BRONX",43,40.834983734,-73.86306121,"(40.834983734, -73.86306121)",5315,"1366-1378 White Plains Rd, Bronx, NY 10462, USA","1366-1378","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10462","4102",NA,NA
"04/16/2015","POSSESSION OF STOLEN PROPERTY","MISDEMEANOR","MANHATTAN",14,40.756266207,-73.990501248,"(40.756266207, -73.990501248)",5316,"619-623 8th Ave, New York, NY 10018, USA","619-623","8th Avenue","Midtown","Manhattan","New York County","New York","United States","10018",NA,"New York",NA
"08/22/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",25,40.803391359,-73.939109432,"(40.803391359, -73.939109432)",5317,"113-121 E 123rd St, New York, NY 10035, USA","113-121","East 123rd Street","Upper Manhattan","Manhattan","New York County","New York","United States","10035","1910","New York",NA
"08/28/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.814115058,-73.917185361,"(40.814115058, -73.917185361)",5318,"412-444 E 147th St, Bronx, NY 10455, USA","412-444","East 147th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"07/23/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",73,40.660253923,-73.908329561,"(40.660253923, -73.908329561)",5319,"795 Rockaway Ave, Brooklyn, NY 11212, USA","795","Rockaway Avenue","Brownsville","Brooklyn","Kings County","New York","United States","11212","5852",NA,NA
"05/02/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",71,40.667195432,-73.961712542,"(40.667195432, -73.961712542)",5320,"915 Washington Ave, Brooklyn, NY 11225, USA","915","Washington Avenue","Crown Heights","Brooklyn","Kings County","New York","United States","11225",NA,NA,NA
"09/23/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",44,40.836675705,-73.923799559,"(40.836675705, -73.923799559)",5321,"1180-1186 Anderson Ave, Bronx, NY 10452, USA","1180-1186","Anderson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"11/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND",121,40.638588239,-74.1369458,"(40.638588239, -74.1369458)",5322,"56-58 Sharpe Ave, Staten Island, NY 10302, USA","56-58","Sharpe Avenue","Elm Park","Staten Island","Richmond County","New York","United States","10302","1234",NA,NA
"05/22/2015","BURGLARY","FELONY","BROOKLYN",72,40.638243279,-74.015667786,"(40.638243279, -74.015667786)",5323,"541 61st St, Brooklyn, NY 11220, USA","541","61st Street","Sunset Park","Brooklyn","Kings County","New York","United States","11220","4605",NA,NA
"12/31/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",79,40.68380048,-73.952126596,"(40.68380048, -73.952126596)",5324,"247-251 Putnam Ave, Brooklyn, NY 11216, USA","247-251","Putnam Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11216",NA,NA,NA
"11/16/2015","GRAND LARCENY","FELONY","MANHATTAN",33,40.833450977,-73.943407506,"(40.833450977, -73.943407506)",5325,"527 W 157th St, New York, NY 10032, USA","527","West 157th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10032",NA,"New York",NA
"06/05/2015","GRAND LARCENY","FELONY","MANHATTAN",18,40.762637009,-73.974212721,"(40.762637009, -73.974212721)",5326,"724-730 5th Ave, New York, NY 10019, USA","724-730","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10019","4106","New York",NA
"07/19/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",73,40.677553836,-73.911283711,"(40.677553836, -73.911283711)",5327,"1277 Herkimer St, Brooklyn, NY 11233, USA","1277","Herkimer Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11233","3221",NA,NA
"07/08/2015","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN",61,40.59064138,-73.949752208,"(40.59064138, -73.949752208)",5328,"2892-2896 Ocean Ave, Brooklyn, NY 11235, USA","2892-2896","Ocean Avenue","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11235","3106",NA,NA
"01/17/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",71,40.659589336,-73.953423486,"(40.659589336, -73.953423486)",5329,"513 Rogers Ave, Brooklyn, NY 11225, USA","513","Rogers Avenue","Prospect Lefferts Gardens","Brooklyn","Kings County","New York","United States","11225","5447",NA,NA
"11/18/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",25,40.797348115,-73.930544331,"(40.797348115, -73.930544331)",5330,"505 E 120th St, New York, NY 10035, USA","505","East 120th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10035",NA,"New York",NA
"06/22/2015","GRAND LARCENY","FELONY","BROOKLYN",81,40.693058425,-73.940046801,"(40.693058425, -73.940046801)",5331,"152 Marcus Garvey Blvd, Brooklyn, NY 11206, USA","152","Marcus Garvey Boulevard","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11206",NA,NA,NA
"07/24/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",122,40.606934811,-74.090181147,"(40.606934811, -74.090181147)",5332,"875 Targee St, Staten Island, NY 10304, USA","875","Targee Street","Concord","Staten Island","Richmond County","New York","United States","10304","4518",NA,NA
"08/30/2015","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN",83,40.69813861,-73.921199037,"(40.69813861, -73.921199037)",5333,"247 Wilson Ave, Brooklyn, NY 11237, USA","247","Wilson Avenue","Bushwick","Brooklyn","Kings County","New York","United States","11237","4514",NA,NA
"09/02/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",60,40.574825477,-73.99092661,"(40.574825477, -73.99092661)",5334,"2929-2949 W 24th St, Brooklyn, NY 11224, USA","2929-2949","West 24th Street","Coney Island","Brooklyn","Kings County","New York","United States","11224",NA,NA,NA
"11/14/2015","GRAND LARCENY","FELONY","MANHATTAN",17,40.757446103,-73.971680817,"(40.757446103, -73.971680817)",5335,"575-587 Lexington Ave, New York, NY 10022, USA","575-587","Lexington Avenue","Midtown East","Manhattan","New York County","New York","United States","10022",NA,"New York",NA
"08/28/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",75,40.663088265,-73.880329828,"(40.663088265, -73.880329828)",5336,"2240 Linden Blvd, Brooklyn, NY 11207, USA","2240","Linden Boulevard","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"07/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.858376975,-73.903910038,"(40.858376975, -73.903910038)",5337,"2273-2285 Jerome Ave, Bronx, NY 10468, USA","2273-2285","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"05/03/2015","HARRASSMENT 2","VIOLATION","STATEN ISLAND",122,40.553717916,-74.146682281,"(40.553717916, -74.146682281)",5338,"64-70 Exeter St, Staten Island, NY 10308, USA","64-70","Exeter Street","Great Kills","Staten Island","Richmond County","New York","United States","10308","2125",NA,NA
"01/12/2015","GRAND LARCENY","FELONY","MANHATTAN",28,40.808374136,-73.946885823,"(40.808374136, -73.946885823)",5339,"121-145 Dr Martin Luther King Jr Blvd, New York, NY 10027, USA","121-145","Doctor Martin Luther King Junior Boulevard","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"02/25/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.750999048,-73.990624712,"(40.750999048, -73.990624712)",5340,"469 7th Avenue, New York, NY 10018, USA",NA,NA,"Midtown","Manhattan","New York County","New York","United States","10018",NA,"New York","469 7th Avenue"
