CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
272664547,01/01/2015,08:00:00,04/30/2015,07:00:00,04/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,BRIDGE,,,996821,156065,40.595037877,-73.954735986,"(40.595037877, -73.954735986)"
581089052,01/01/2015,08:00:00,04/30/2015,07:10:00,04/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,BRIDGE,,,996469,156678,40.596720931,-73.956002353,"(40.596720931, -73.956002353)"
436944039,01/01/2015,08:00:00,04/30/2015,07:20:00,04/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,BRIDGE,,,995989,159988,40.605806858,-73.95772502,"(40.605806858, -73.95772502)"
772609501,01/01/2015,08:00:00,04/30/2015,07:25:00,04/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,BRIDGE,,,996004,161702,40.610511418,-73.957668017,"(40.610511418, -73.957668017)"
554694940,01/01/2015,00:01:00,01/31/2015,23:59:00,04/30/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,,BRIDGE,,,1031447,215683,40.758558753,-73.82963795,"(40.758558753, -73.82963795)"
356801818,01/01/2015,00:45:00,02/10/2015,13:00:00,04/29/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1003814,177153,40.652907337,-73.929494599,"(40.652907337, -73.929494599)"
233979211,01/01/2015,00:01:00,02/28/2015,23:59:00,04/29/2015,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,ARMSTRONG II,,,,,
352585004,01/01/2015,12:00:00,01/01/2015,12:05:00,04/28/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,997962,192019,40.693722163,-73.950554419,"(40.693722163, -73.950554419)"
248427620,01/01/2015,12:00:00,,,04/28/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,961580,163524,40.615491223,-74.08165623,"(40.615491223, -74.08165623)"
859336632,01/01/2015,08:00:00,03/31/2015,08:00:00,04/28/2015,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,,,,,
943115535,01/01/2015,00:01:00,,,04/28/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,998694,174209,40.644836526,-73.947952903,"(40.644836526, -73.947952903)"
280085836,01/01/2015,16:00:00,02/20/2015,20:00:00,04/27/2015,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1006734,179770,40.660083495,-73.91896247,"(40.660083495, -73.91896247)"
787760175,01/01/2015,00:01:00,04/26/2015,20:00:00,04/27/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007160,181666,40.665286502,-73.917420599,"(40.665286502, -73.917420599)"
598793688,01/01/2015,08:00:00,04/26/2015,13:00:00,04/26/2015,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,42,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1010585,242785,40.833033106,-73.9048356,"(40.833033106, -73.9048356)"
502190174,01/01/2015,00:00:00,04/26/2015,18:35:00,04/26/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,STREET,,,994000,230435,40.799169693,-73.964786154,"(40.799169693, -73.964786154)"
974444015,01/01/2015,00:01:00,03/31/2015,23:59:00,04/25/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,STORE UNCLASSIFIED,,,984392,164214,40.617414134,-73.999489958,"(40.617414134, -73.999489958)"
309538248,01/01/2015,00:01:00,03/31/2015,23:59:00,04/25/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,TRANSIT FACILITY (OTHER),,,984392,164214,40.617414134,-73.999489958,"(40.617414134, -73.999489958)"
439722193,01/01/2015,08:00:00,04/21/2015,16:30:00,04/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,,BRIDGE,,,996818,154264,40.590094497,-73.954750138,"(40.590094497, -73.954750138)"
577841619,01/01/2015,00:01:00,04/21/2015,11:05:00,04/23/2015,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1063832,212355,40.749192104,-73.712780282,"(40.749192104, -73.712780282)"
106725671,01/01/2015,00:01:00,04/01/2015,23:59:00,04/23/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,REAR OF,OTHER,,,1056567,215588,40.758128229,-73.738965621,"(40.758128229, -73.738965621)"
174641571,01/01/2015,12:33:00,01/22/2015,17:00:00,04/22/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,OPPOSITE OF,STREET,,,1023042,235210,40.81219597,-73.859864038,"(40.81219597, -73.859864038)"
444713368,01/01/2015,12:00:00,04/22/2015,18:00:00,04/22/2015,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,COMMERCIAL BUILDING,,,991641,212630,40.75030192,-73.973326029,"(40.75030192, -73.973326029)"
463616072,01/01/2015,10:00:00,04/22/2015,10:00:00,04/22/2015,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998699,220850,40.772854993,-73.947834804,"(40.772854993, -73.947834804)"
684677317,01/01/2015,08:00:00,04/22/2015,09:00:00,04/22/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,COMMERCIAL BUILDING,,,994148,160636,40.607587734,-73.964354183,"(40.607587734, -73.964354183)"
125220961,01/01/2015,01:08:00,,,04/22/2015,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,,,963936,165944,40.622139334,-74.073177469,"(40.622139334, -74.073177469)"
797475270,01/01/2015,00:00:00,01/15/2015,00:00:00,04/21/2015,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,,HIGHWAY/PARKWAY,,,1036658,205330,40.730113067,-73.810908915,"(40.730113067, -73.810908915)"
829878945,01/01/2015,08:00:00,04/20/2015,09:00:00,04/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,COMMERCIAL BUILDING,,,991640,156376,40.595897343,-73.973391305,"(40.595897343, -73.973391305)"
382334746,01/01/2015,08:00:00,04/20/2015,09:06:00,04/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,COMMERCIAL BUILDING,,,991640,156376,40.595897343,-73.973391305,"(40.595897343, -73.973391305)"
900944653,01/01/2015,08:00:00,04/20/2015,09:10:00,04/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,COMMERCIAL BUILDING,,,991640,156376,40.595897343,-73.973391305,"(40.595897343, -73.973391305)"
823425156,01/01/2015,08:00:00,04/20/2015,09:15:00,04/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,BEAUTY & NAIL SALON,,,995622,154091,40.589621262,-73.959056648,"(40.589621262, -73.959056648)"
757729492,01/01/2015,08:00:00,04/20/2015,09:20:00,04/20/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,CLOTHING/BOUTIQUE,,,995622,154091,40.589621262,-73.959056648,"(40.589621262, -73.959056648)"
186694129,01/01/2015,01:30:00,01/01/2015,02:00:00,04/20/2015,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESTAURANT/DINER,,,988167,202387,40.722189631,-73.985870268,"(40.722189631, -73.985870268)"
853852734,01/01/2015,00:00:00,04/20/2015,16:27:00,04/20/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1009835,184539,40.673164918,-73.90776746,"(40.673164918, -73.90776746)"
764638348,01/01/2015,00:01:00,04/15/2015,23:59:00,04/16/2015,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,996632,180489,40.662076879,-73.95537173,"(40.662076879, -73.95537173)"
108175497,01/01/2015,00:01:00,01/01/2015,23:59:00,04/16/2015,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
990279748,01/01/2015,18:00:00,04/15/2015,18:45:00,04/15/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,975752,168131,40.628161407,-74.030616089,"(40.628161407, -74.030616089)"
270097325,01/01/2015,08:00:00,04/15/2015,11:30:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,GROCERY/BODEGA,,,998038,155622,40.593820122,-73.950354737,"(40.593820122, -73.950354737)"
674977894,01/01/2015,08:00:00,04/15/2015,11:35:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,TELECOMM. STORE,,,1000778,155235,40.592753199,-73.940489718,"(40.592753199, -73.940489718)"
172706635,01/01/2015,08:00:00,04/15/2015,11:40:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,SHOE,,,1000823,155242,40.592772328,-73.940327672,"(40.592772328, -73.940327672)"
175264988,01/01/2015,08:00:00,04/15/2015,11:45:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,VARIETY STORE,,,995268,153106,40.58691808,-73.960332827,"(40.58691808, -73.960332827)"
999910385,01/01/2015,08:00:00,04/15/2015,11:50:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,RESIDENCE - APT. HOUSE,,,996783,161018,40.60863291,-73.954863627,"(40.60863291, -73.954863627)"
283563030,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,OPPOSITE OF,PARKING LOT/GARAGE (PUBLIC),,,985242,159148,40.603508948,-73.996429009,"(40.603508948, -73.996429009)"
829229310,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,OTHER,,,984649,158612,40.602037783,-73.998564577,"(40.602037783, -73.998564577)"
694618936,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,OPPOSITE OF,TRANSIT FACILITY (OTHER),,,985242,159148,40.603508948,-73.996429009,"(40.603508948, -73.996429009)"
830637734,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,OTHER,,,990030,161786,40.610747891,-73.979184013,"(40.610747891, -73.979184013)"
451588896,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,OPPOSITE OF,TRANSIT FACILITY (OTHER),,,985214,159528,40.604551973,-73.99652979,"(40.604551973, -73.99652979)"
180575099,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,OTHER,,,984205,158052,40.600500705,-74.000163488,"(40.600500705, -74.000163488)"
977028130,01/01/2015,00:01:00,04/13/2015,23:59:00,04/15/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,,OTHER,,,984649,158612,40.602037783,-73.998564577,"(40.602037783, -73.998564577)"
704788965,01/01/2015,00:01:00,04/01/2015,23:59:00,04/15/2015,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1009013,236135,40.814785296,-73.910540818,"(40.814785296, -73.910540818)"
424703154,01/01/2015,00:05:00,04/14/2015,21:47:00,04/14/2015,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988052,223022,40.778827553,-73.986273486,"(40.778827553, -73.986273486)"
972483146,01/01/2015,12:00:00,04/13/2015,07:35:00,04/13/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999637,227795,40.791915591,-73.944432345,"(40.791915591, -73.944432345)"
498409520,01/01/2015,12:00:00,04/13/2015,07:20:00,04/13/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,998414,227690,40.791629439,-73.948849348,"(40.791629439, -73.948849348)"
473897384,01/01/2015,15:00:00,04/09/2015,12:00:00,04/12/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,929695,140763,40.552877988,-74.196318403,"(40.552877988, -74.196318403)"
707842082,01/01/2015,00:01:00,,,04/12/2015,115,PROSTITUTION & RELATED OFFENSES,588,"PROSTITUTION 2, UNDER 16",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
202001092,01/01/2015,10:20:00,04/01/2015,01:30:00,04/11/2015,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUSHWICK,1000919,195652,40.703688826,-73.939882154,"(40.703688826, -73.939882154)"
815992139,01/01/2015,09:00:00,03/01/2015,09:00:00,04/11/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,REAR OF,GROCERY/BODEGA,,,1038670,213046,40.751279369,-73.803587049,"(40.751279369, -73.803587049)"
275464828,01/01/2015,09:00:00,03/01/2015,09:00:00,04/11/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,,BRIDGE,,,1041473,216511,40.760772192,-73.793440919,"(40.760772192, -73.793440919)"
924181582,01/01/2015,19:00:00,03/22/2015,19:15:00,04/10/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,PARKING LOT/GARAGE (PUBLIC),,,982890,197076,40.707612964,-74.004906782,"(40.707612964, -74.004906782)"
377471983,01/01/2015,08:00:00,03/15/2015,08:00:00,04/10/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1008412,262312,40.886635045,-73.9126177,"(40.886635045, -73.9126177)"
758114501,01/01/2015,00:01:00,04/09/2015,10:20:00,04/10/2015,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,993373,229301,40.79605784,-73.967052307,"(40.79605784, -73.967052307)"
760342908,01/01/2015,00:00:00,04/10/2015,14:00:00,04/10/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE - APT. HOUSE,,,1010384,195188,40.702392365,-73.90574701,"(40.702392365, -73.90574701)"
899725013,01/01/2015,12:00:00,,,04/09/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,COMMERCIAL BUILDING,,,986077,208581,40.739191325,-73.993408584,"(40.739191325, -73.993408584)"
449587796,01/01/2015,00:01:00,04/08/2015,23:59:00,04/09/2015,104,RAPE,155,RAPE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
999392888,01/01/2015,00:00:00,04/01/2015,11:50:00,04/09/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1012361,235556,40.813186085,-73.898448023,"(40.813186085, -73.898448023)"
792547343,01/01/2015,12:00:00,04/07/2015,20:00:00,04/08/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,90,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUSHWICK,1000852,194727,40.701150044,-73.940126081,"(40.701150044, -73.940126081)"
170223898,01/01/2015,08:00:00,04/07/2015,08:00:00,04/07/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,COMMERCIAL BUILDING,,,995129,160273,40.606590223,-73.960821735,"(40.606590223, -73.960821735)"
487600411,01/01/2015,08:00:00,04/07/2015,08:10:00,04/07/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,DRUG STORE,,,996989,161687,40.610468884,-73.954120452,"(40.610468884, -73.954120452)"
811143434,01/01/2015,08:00:00,04/07/2015,08:05:00,04/07/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,REAR OF,BANK,,,995218,160787,40.608000938,-73.960500375,"(40.608000938, -73.960500375)"
141332948,01/01/2015,08:00:00,04/07/2015,08:15:00,04/07/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESIDENCE - APT. HOUSE,,,993447,159783,40.605247178,-73.966879968,"(40.605247178, -73.966879968)"
370168166,01/01/2015,08:00:00,04/07/2015,08:20:00,04/07/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,RESTAURANT/DINER,,,992703,159513,40.604506823,-73.969559698,"(40.604506823, -73.969559698)"
550839139,01/01/2015,12:00:00,04/06/2015,01:25:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,OPPOSITE OF,STREET,,,998481,225704,40.786178294,-73.948611589,"(40.786178294, -73.948611589)"
135090865,01/01/2015,12:00:00,04/06/2015,01:35:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,998799,226281,40.787761487,-73.947462004,"(40.787761487, -73.947462004)"
223839834,01/01/2015,12:00:00,04/06/2015,01:45:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,OPPOSITE OF,PUBLIC BUILDING,,,999243,227082,40.789959275,-73.945856841,"(40.789959275, -73.945856841)"
715706197,01/01/2015,12:00:00,04/06/2015,01:45:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,,STREET,,,999049,226734,40.789004435,-73.946558205,"(40.789004435, -73.946558205)"
566948435,01/01/2015,12:00:00,04/06/2015,01:50:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,CHAIN STORE,,,999368,227309,40.790582117,-73.945404914,"(40.790582117, -73.945404914)"
851086180,01/01/2015,12:00:00,04/06/2015,01:58:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,999637,227795,40.791915591,-73.944432345,"(40.791915591, -73.944432345)"
566139122,01/01/2015,12:00:00,04/06/2015,02:30:00,04/06/2015,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,1000384,227680,40.791598615,-73.941734883,"(40.791598615, -73.941734883)"
